"Frame","Lat","Lon","Alt","TerrainElevation","Yaw","Pitch","Roll","GimYaw","GimPitch","GimRoll","Timestamp","BoundingBoxClass","BoundingBoxCentre_X","BoundingBoxCentre_Y","BoundingBox_Width%","BoundingBox_Height%"
"1126","50.4266886","12.5305468","893.0","829.2042846679688","43.13","14.24","-0.56","41.72","-89.98","0.0","37.6376","1","0.890625","0.940509","0.0729167","0.118981"
"1126","50.4266886","12.5305468","893.0","829.2042846679688","43.13","14.24","-0.56","41.72","-89.98","0.0","37.6376","1","0.691406","0.947685","0.071875","0.10463"
"1127","50.4266886","12.5305468","893.0","829.2042846679688","43.13","14.24","-0.56","41.72","-89.98","0.0","37.6376","1","0.888411","0.94375","0.0705729","0.1125"
"1127","50.4266886","12.5305468","893.0","829.2042846679688","43.13","14.24","-0.56","41.72","-89.98","0.0","37.6376","1","0.691406","0.950694","0.0697917","0.0986111"
"1128","50.4266886","12.5305468","893.0","829.2042846679688","43.13","14.24","-0.56","41.72","-89.98","0.0","37.6376","1","0.888932","0.946759","0.0710938","0.106481"
"1128","50.4266886","12.5305468","893.0","829.2042846679688","43.13","14.24","-0.56","41.72","-89.98","0.0","37.6376","1","0.113672","0.434954","0.0528646","0.0847222"
"1128","50.4266886","12.5305468","893.0","829.2042846679688","43.13","14.24","-0.56","41.72","-89.98","0.0","37.6376","1","0.690885","0.951389","0.0703125","0.0972222"
"1129","50.4266933","12.5305538","893.0","829.2042846679688","44.38","16.31","-5.31","42.09","-89.98","0.01","37.8378","1","0.888411","0.950463","0.0643229","0.0990741"
"1129","50.4266933","12.5305538","893.0","829.2042846679688","44.38","16.31","-5.31","42.09","-89.98","0.01","37.8378","1","0.114453","0.436806","0.0559896","0.0893519"
"1130","50.4266933","12.5305538","893.0","829.2042846679688","44.38","16.31","-5.31","42.09","-89.98","0.01","37.8378","1","0.887891","0.951157","0.0679687","0.0976852"
"1130","50.4266933","12.5305538","893.0","829.2042846679688","44.38","16.31","-5.31","42.09","-89.98","0.01","37.8378","1","0.688542","0.95787","0.0697917","0.0842593"
"1131","50.4266933","12.5305538","893.0","829.2042846679688","44.38","16.31","-5.31","42.09","-89.98","0.01","37.8378","1","0.113542","0.447917","0.0515625","0.0837963"
"1131","50.4266933","12.5305538","893.0","829.2042846679688","44.38","16.31","-5.31","42.09","-89.98","0.01","37.8378","1","0.888932","0.952778","0.0664062","0.0944444"
"1132","50.4266933","12.5305538","893.0","829.2042846679688","44.38","16.31","-5.31","42.09","-89.98","0.01","37.8378","1","0.113411","0.45","0.0549479","0.087963"
"1132","50.4266933","12.5305538","893.0","829.2042846679688","44.38","16.31","-5.31","42.09","-89.98","0.01","37.8378","1","0.284896","0.100231","0.0510417","0.0856481"
"1132","50.4266933","12.5305538","893.0","829.2042846679688","44.38","16.31","-5.31","42.09","-89.98","0.01","37.8378","1","0.88776","0.953009","0.071875","0.0939815"
"1133","50.4266933","12.5305538","893.0","829.2042846679688","44.38","16.31","-5.31","42.09","-89.98","0.01","37.8378","1","0.111589","0.455556","0.0539063","0.0898148"
"1133","50.4266933","12.5305538","893.0","829.2042846679688","44.38","16.31","-5.31","42.09","-89.98","0.01","37.8378","1","0.889583","0.956944","0.0671875","0.0861111"
"1133","50.4266933","12.5305538","893.0","829.2042846679688","44.38","16.31","-5.31","42.09","-89.98","0.01","37.8378","1","0.284635","0.1","0.0541667","0.0916667"
"1134","50.4266933","12.5305538","893.0","829.2042846679688","44.38","16.31","-5.31","42.09","-89.98","0.01","37.8378","1","0.111589","0.455324","0.0559896","0.0847222"
"1134","50.4266933","12.5305538","893.0","829.2042846679688","44.38","16.31","-5.31","42.09","-89.98","0.01","37.8378","1","0.887891","0.959491","0.0643229","0.0810185"
"1134","50.4266933","12.5305538","893.0","829.2042846679688","44.38","16.31","-5.31","42.09","-89.98","0.01","37.8378","1","0.28138","0.105093","0.0533854","0.0953704"
"1135","50.426698","12.5305606","893.0","829.2042846679688","45.36","8.73","-4.62","42.54","-89.97","0.0","37.971266666666665","1","0.11224","0.45787","0.0583333","0.087963"
"1135","50.426698","12.5305606","893.0","829.2042846679688","45.36","8.73","-4.62","42.54","-89.97","0.0","37.971266666666665","1","0.888411","0.961343","0.0643229","0.0773148"
"1136","50.426698","12.5305606","893.0","829.2042846679688","45.36","8.73","-4.62","42.54","-89.97","0.0","37.971266666666665","1","0.890625","0.958796","0.0682292","0.0824074"
"1136","50.426698","12.5305606","893.0","829.2042846679688","45.36","8.73","-4.62","42.54","-89.97","0.0","37.971266666666665","1","0.112109","0.461343","0.0539063","0.0800926"
"1137","50.426698","12.5305606","893.0","829.2042846679688","45.36","8.73","-4.62","42.54","-89.97","0.0","37.971266666666665","1","0.113021","0.462731","0.0552083","0.0828704"
"1138","50.426698","12.5305606","893.0","829.2042846679688","45.36","8.73","-4.62","42.54","-89.97","0.0","37.971266666666665","1","0.113021","0.467824","0.05625","0.0828704"
"1138","50.426698","12.5305606","893.0","829.2042846679688","45.36","8.73","-4.62","42.54","-89.97","0.0","37.971266666666665","1","0.886068","0.965972","0.0596354","0.0680556"
"1140","50.426702","12.5305663","893.0","829.2042846679688","45.42","2.66","-5.57","43.04","-89.97","-0.01","38.20483333333333","1","0.113802","0.469676","0.05625","0.0856481"
"1141","50.426702","12.5305663","893.0","829.2042846679688","45.42","2.66","-5.57","43.04","-89.97","-0.01","38.20483333333333","1","0.113411","0.476157","0.0565104","0.0875"
"1142","50.426702","12.5305663","893.0","829.2042846679688","45.42","2.66","-5.57","43.04","-89.97","-0.01","38.20483333333333","1","0.111719","0.474306","0.0552083","0.0847222"
"1143","50.426702","12.5305663","893.0","829.2042846679688","45.42","2.66","-5.57","43.04","-89.97","-0.01","38.20483333333333","1","0.114714","0.476157","0.0554687","0.0856481"
"1144","50.426702","12.5305663","893.0","829.2042846679688","45.42","2.66","-5.57","43.04","-89.97","-0.01","38.20483333333333","1","0.111979","0.480787","0.0536458","0.0819444"
"1145","50.426702","12.5305663","893.0","829.2042846679688","45.42","2.66","-5.57","43.04","-89.97","-0.01","38.20483333333333","1","0.282682","0.131944","0.0507812","0.087037"
"1146","50.4267054","12.5305705","893.0","829.2042846679688","44.91","-0.93","-6.46","46.05","-89.97","-0.02","38.405033333333336","1","0.112891","0.490046","0.0528646","0.0884259"
"1146","50.4267054","12.5305705","893.0","829.2042846679688","44.91","-0.93","-6.46","46.05","-89.97","-0.02","38.405033333333336","1","0.283724","0.133796","0.0507812","0.0898148"
"1148","50.4267054","12.5305705","893.0","829.2042846679688","44.91","-0.93","-6.46","46.05","-89.97","-0.02","38.405033333333336","1","0.111458","0.490046","0.0557292","0.0875"
"1148","50.4267054","12.5305705","893.0","829.2042846679688","44.91","-0.93","-6.46","46.05","-89.97","-0.02","38.405033333333336","1","0.283073","0.135417","0.0541667","0.0958333"
"1149","50.4267054","12.5305705","893.0","829.2042846679688","44.91","-0.93","-6.46","46.05","-89.97","-0.02","38.405033333333336","1","0.280469","0.142361","0.053125","0.0912037"
"1149","50.4267054","12.5305705","893.0","829.2042846679688","44.91","-0.93","-6.46","46.05","-89.97","-0.02","38.405033333333336","1","0.110547","0.493519","0.0533854","0.0888889"
"1150","50.4267054","12.5305705","893.0","829.2042846679688","44.91","-0.93","-6.46","46.05","-89.97","-0.02","38.405033333333336","1","0.111198","0.490046","0.0510417","0.0875"
"1151","50.4267054","12.5305705","893.0","829.2042846679688","44.91","-0.93","-6.46","46.05","-89.97","-0.02","38.405033333333336","1","0.284635","0.138889","0.0567708","0.0898148"
"1151","50.4267054","12.5305705","893.0","829.2042846679688","44.91","-0.93","-6.46","46.05","-89.97","-0.02","38.405033333333336","1","0.11237","0.479861","0.0544271","0.0837963"
"1152","50.4267082","12.5305731","893.0","829.2042846679688","34.58","18.17","-13.04","46.97","-89.97","0.0","38.638600000000004","1","0.114583","0.469213","0.053125","0.0847222"
"1152","50.4267082","12.5305731","893.0","829.2042846679688","34.58","18.17","-13.04","46.97","-89.97","0.0","38.638600000000004","1","0.290365","0.13287","0.0510417","0.0888889"
"1153","50.4267082","12.5305731","893.0","829.2042846679688","34.58","18.17","-13.04","46.97","-89.97","0.0","38.638600000000004","1","0.11276","0.459722","0.0572917","0.0842593"
"1154","50.4267082","12.5305731","893.0","829.2042846679688","34.58","18.17","-13.04","46.97","-89.97","0.0","38.638600000000004","1","0.114844","0.449769","0.0526042","0.0884259"
"1155","50.4267082","12.5305731","893.0","829.2042846679688","34.58","18.17","-13.04","46.97","-89.97","0.0","38.638600000000004","1","0.116016","0.433102","0.0528646","0.0875"
"1155","50.4267082","12.5305731","893.0","829.2042846679688","34.58","18.17","-13.04","46.97","-89.97","0.0","38.638600000000004","1","0.304688","0.116435","0.0578125","0.0986111"
"1156","50.4267082","12.5305731","893.0","829.2042846679688","34.58","18.17","-13.04","46.97","-89.97","0.0","38.638600000000004","1","0.115495","0.415741","0.0570313","0.087963"
"1156","50.4267082","12.5305731","893.0","829.2042846679688","34.58","18.17","-13.04","46.97","-89.97","0.0","38.638600000000004","1","0.308854","0.109491","0.0546875","0.0921296"
"1157","50.4267082","12.5305731","893.0","829.2042846679688","34.58","18.17","-13.04","46.97","-89.97","0.0","38.638600000000004","1","0.117318","0.397685","0.0565104","0.0842593"
"1158","50.4267082","12.5305731","893.0","829.2042846679688","34.58","18.17","-13.04","46.97","-89.97","0.0","38.638600000000004","1","0.119792","0.381481","0.0515625","0.0833333"
"1158","50.4267082","12.5305731","893.0","829.2042846679688","34.58","18.17","-13.04","46.97","-89.97","0.0","38.638600000000004","1","0.324219","0.0958333","0.05","0.0833333"
"1159","50.4267098","12.530573","893.0","828.6393432617188","20.37","22.36","-24.43","34.78","-89.98","0.0","38.8388","1","0.121094","0.358565","0.0494792","0.0847222"
"1160","50.4267098","12.530573","893.0","828.6393432617188","20.37","22.36","-24.43","34.78","-89.98","0.0","38.8388","1","0.12526","0.345139","0.0473958","0.0810185"
"1161","50.4267098","12.530573","893.0","828.6393432617188","20.37","22.36","-24.43","34.78","-89.98","0.0","38.8388","1","0.12487","0.326852","0.0518229","0.0861111"
"1162","50.4267098","12.530573","893.0","828.6393432617188","20.37","22.36","-24.43","34.78","-89.98","0.0","38.8388","1","0.129427","0.307176","0.0572917","0.0921296"
"1163","50.4267098","12.530573","893.0","828.6393432617188","20.37","22.36","-24.43","34.78","-89.98","0.0","38.8388","1","0.135286","0.286574","0.0539063","0.0898148"
"1164","50.4267098","12.530573","893.0","828.6393432617188","20.37","22.36","-24.43","34.78","-89.98","0.0","38.8388","1","0.140755","0.268981","0.0554687","0.087037"
"1165","50.4267116","12.5305689","893.0","828.6393432617188","14.47","4.73","-31.85","23.52","-89.97","0.0","39.005633333333336","1","0.14401","0.255556","0.0541667","0.0907407"
"1166","50.4267116","12.5305689","893.0","828.6393432617188","14.47","4.73","-31.85","23.52","-89.97","0.0","39.005633333333336","1","0.147917","0.238889","0.0557292","0.0925926"
"1167","50.4267116","12.5305689","893.0","828.6393432617188","14.47","4.73","-31.85","23.52","-89.97","0.0","39.005633333333336","1","0.153646","0.224306","0.053125","0.0875"
"1168","50.4267116","12.5305689","893.0","828.6393432617188","14.47","4.73","-31.85","23.52","-89.97","0.0","39.005633333333336","1","0.158203","0.207407","0.0513021","0.0851852"
"1168","50.4267116","12.5305689","893.0","828.6393432617188","14.47","4.73","-31.85","23.52","-89.97","0.0","39.005633333333336","1","0.398828","0.0393519","0.0544271","0.0787037"
"1169","50.4267116","12.5305689","893.0","828.6393432617188","14.47","4.73","-31.85","23.52","-89.97","0.0","39.005633333333336","1","0.16276","0.193981","0.0515625","0.0861111"
"1170","50.4267136","12.530562","893.0","828.6393432617188","10.14","-14.88","-33.04","17.43","-89.97","0.0","39.20583333333333","1","0.169661","0.175926","0.0565104","0.0935185"
"1172","50.4267136","12.530562","893.0","828.6393432617188","10.14","-14.88","-33.04","17.43","-89.97","0.0","39.20583333333333","1","0.182031","0.147454","0.059375","0.0912037"
"1173","50.4267136","12.530562","893.0","828.6393432617188","10.14","-14.88","-33.04","17.43","-89.97","0.0","39.20583333333333","1","0.188151","0.135648","0.0559896","0.0888889"
"1174","50.4267136","12.530562","893.0","828.6393432617188","10.14","-14.88","-33.04","17.43","-89.97","0.0","39.20583333333333","1","0.194792","0.121759","0.053125","0.0888889"
"1175","50.4267136","12.530562","893.0","828.6393432617188","10.14","-14.88","-33.04","17.43","-89.97","0.0","39.20583333333333","1","0.202995","0.106019","0.0601562","0.0953704"
"1176","50.4267168","12.5305525","893.0","828.6393432617188","-1.07","-28.94","-24.88","10.44","-89.97","0.0","39.3393","1","0.21263","0.0928241","0.0565104","0.0902778"
"1179","50.4267168","12.5305525","893.0","828.6393432617188","-1.07","-28.94","-24.88","10.44","-89.97","0.0","39.3393","1","0.495573","0.0287037","0.0578125","0.0574074"
"1184","50.426721","12.5305409","893.0","828.6393432617188","-19.09","-35.26","-12.56","-2.91","-89.95","0.0","39.50613333333333","1","0.554036","0.0414352","0.0528646","0.0828704"
"1191","50.4267266","12.5305266","893.0","828.6393432617188","-35.27","-36.63","-2.74","-17.95","-89.96","0.0","39.839800000000004","1","0.623828","0.103704","0.0492188","0.087963"
"1194","50.4267266","12.5305266","893.0","828.6393432617188","-35.27","-36.63","-2.74","-17.95","-89.96","0.0","39.839800000000004","1","0.64388","0.137037","0.0544271","0.0935185"
"1195","50.4267333","12.5305104","893.0","828.6393432617188","-46.09","-35.66","4.06","-30.0","-89.96","0.0","40.00663333333333","1","0.652995","0.143981","0.0580729","0.0916667"
"1196","50.4267333","12.5305104","893.0","828.6393432617188","-46.09","-35.66","4.06","-30.0","-89.96","0.0","40.00663333333333","1","0.658984","0.158565","0.0497396","0.0884259"
"1197","50.4267333","12.5305104","893.0","828.6393432617188","-46.09","-35.66","4.06","-30.0","-89.96","0.0","40.00663333333333","1","0.661328","0.170139","0.0513021","0.0893519"
"1198","50.4267333","12.5305104","893.0","828.6393432617188","-46.09","-35.66","4.06","-30.0","-89.96","0.0","40.00663333333333","1","0.666797","0.181019","0.0518229","0.0851852"
"1199","50.4267333","12.5305104","893.0","828.6393432617188","-46.09","-35.66","4.06","-30.0","-89.96","0.0","40.00663333333333","1","0.670833","0.19375","0.0515625","0.0847222"
"1200","50.4267393","12.5304961","893.0","828.6393432617188","-51.73","-33.95","8.28","-38.1","-89.97","0.0","40.206833333333336","1","0.676302","0.199537","0.0526042","0.0842593"
"1200","50.4267393","12.5304961","893.0","828.6393432617188","-51.73","-33.95","8.28","-38.1","-89.97","0.0","40.206833333333336","1","0.926823","0.362037","0.0390625","0.0638889"
"1202","50.4267393","12.5304961","893.0","828.6393432617188","-51.73","-33.95","8.28","-38.1","-89.97","0.0","40.206833333333336","1","0.68138","0.226157","0.0455729","0.0810185"
"1203","50.4267393","12.5304961","893.0","828.6393432617188","-51.73","-33.95","8.28","-38.1","-89.97","0.0","40.206833333333336","1","0.686328","0.236111","0.0507812","0.0861111"
"1204","50.4267393","12.5304961","893.0","828.6393432617188","-51.73","-33.95","8.28","-38.1","-89.97","0.0","40.206833333333336","1","0.688672","0.244676","0.0476562","0.0828704"
"1205","50.4267393","12.5304961","893.0","828.6393432617188","-51.73","-33.95","8.28","-38.1","-89.97","0.0","40.206833333333336","1","0.690885","0.25625","0.0520833","0.0875"
"1206","50.4267475","12.5304777","893.0","828.6393432617188","-53.83","-31.17","12.52","-42.58","-89.97","0.0","40.40703333333333","1","0.69362","0.268287","0.0429688","0.0763889"
"1208","50.4267475","12.5304777","893.0","828.6393432617188","-53.83","-31.17","12.52","-42.58","-89.97","0.0","40.40703333333333","1","0.697005","0.286806","0.0455729","0.0847222"
"1209","50.4267475","12.5304777","893.0","828.6393432617188","-53.83","-31.17","12.52","-42.58","-89.97","0.0","40.40703333333333","1","0.697526","0.297685","0.0440104","0.0814815"
"1210","50.4267475","12.5304777","893.0","828.6393432617188","-53.83","-31.17","12.52","-42.58","-89.97","0.0","40.40703333333333","1","0.852083","0.0266204","0.0505208","0.0532407"
"1211","50.4267475","12.5304777","893.0","828.6393432617188","-53.83","-31.17","12.52","-42.58","-89.97","0.0","40.40703333333333","1","0.857161","0.0324074","0.0565104","0.0648148"
"1211","50.4267475","12.5304777","893.0","828.6393432617188","-53.83","-31.17","12.52","-42.58","-89.97","0.0","40.40703333333333","1","0.701563","0.316667","0.0453125","0.0824074"
"1212","50.4267567","12.5304582","893.0","828.6393432617188","-54.05","-27.77","17.86","-45.08","-89.97","0.0","40.6406","1","0.702474","0.324769","0.0513021","0.0884259"
"1212","50.4267567","12.5304582","893.0","828.6393432617188","-54.05","-27.77","17.86","-45.08","-89.97","0.0","40.6406","1","0.85612","0.0381944","0.0476562","0.0763889"
"1214","50.4267567","12.5304582","893.0","828.6393432617188","-54.05","-27.77","17.86","-45.08","-89.97","0.0","40.6406","1","0.863802","0.0599537","0.0489583","0.0865741"
"1215","50.4267567","12.5304582","893.0","828.6393432617188","-54.05","-27.77","17.86","-45.08","-89.97","0.0","40.6406","1","0.865495","0.0712963","0.0466146","0.0777778"
"1217","50.4267567","12.5304582","893.0","828.6393432617188","-54.05","-27.77","17.86","-45.08","-89.97","0.0","40.6406","1","0.870573","0.0851852","0.0447917","0.0777778"
"1218","50.4267567","12.5304582","893.0","828.6393432617188","-54.05","-27.77","17.86","-45.08","-89.97","0.0","40.6406","1","0.872266","0.0983796","0.0481771","0.0856481"
"1218","50.4267567","12.5304582","893.0","828.6393432617188","-54.05","-27.77","17.86","-45.08","-89.97","0.0","40.6406","1","0.510026","0.0877315","0.0502604","0.0865741"
"1219","50.4267669","12.5304387","893.0","828.6393432617188","-54.12","-26.56","20.71","-47.08","-89.97","0.0","40.8408","1","0.873828","0.108333","0.0455729","0.0814815"
"1220","50.4267669","12.5304387","893.0","828.6393432617188","-54.12","-26.56","20.71","-47.08","-89.97","0.0","40.8408","1","0.872786","0.12037","0.0455729","0.0833333"
"1221","50.4267669","12.5304387","893.0","828.6393432617188","-54.12","-26.56","20.71","-47.08","-89.97","0.0","40.8408","1","0.875521","0.133796","0.0447917","0.0787037"
"1222","50.4267669","12.5304387","893.0","828.6393432617188","-54.12","-26.56","20.71","-47.08","-89.97","0.0","40.8408","1","0.877214","0.139352","0.0434896","0.0824074"
"1222","50.4267669","12.5304387","893.0","828.6393432617188","-54.12","-26.56","20.71","-47.08","-89.97","0.0","40.8408","1","0.514844","0.121528","0.0473958","0.0782407"
"1223","50.4267669","12.5304387","893.0","828.6393432617188","-54.12","-26.56","20.71","-47.08","-89.97","0.0","40.8408","1","0.713151","0.424769","0.0445312","0.0819444"
"1224","50.4267669","12.5304387","893.0","828.6393432617188","-54.12","-26.56","20.71","-47.08","-89.97","0.0","40.8408","1","0.876693","0.161574","0.0476562","0.0861111"
"1225","50.4267781","12.5304188","893.0","828.6393432617188","-52.81","-23.72","21.0","-48.32","-89.96","0.0","41.00763333333333","1","0.877734","0.167593","0.0476562","0.0833333"
"1225","50.4267781","12.5304188","893.0","828.6393432617188","-52.81","-23.72","21.0","-48.32","-89.96","0.0","41.00763333333333","1","0.709245","0.438889","0.0429688","0.0796296"
"1226","50.4267781","12.5304188","893.0","828.6393432617188","-52.81","-23.72","21.0","-48.32","-89.96","0.0","41.00763333333333","1","0.709245","0.446991","0.0476562","0.0810185"
"1226","50.4267781","12.5304188","893.0","828.6393432617188","-52.81","-23.72","21.0","-48.32","-89.96","0.0","41.00763333333333","1","0.878255","0.172917","0.0476562","0.0856481"
"1227","50.4267781","12.5304188","893.0","828.6393432617188","-52.81","-23.72","21.0","-48.32","-89.96","0.0","41.00763333333333","1","0.710417","0.454861","0.0453125","0.0791667"
"1227","50.4267781","12.5304188","893.0","828.6393432617188","-52.81","-23.72","21.0","-48.32","-89.96","0.0","41.00763333333333","1","0.878906","0.186343","0.0442708","0.0828704"
"1228","50.4267781","12.5304188","893.0","828.6393432617188","-52.81","-23.72","21.0","-48.32","-89.96","0.0","41.00763333333333","1","0.878255","0.196065","0.0460938","0.0819444"
"1228","50.4267781","12.5304188","893.0","828.6393432617188","-52.81","-23.72","21.0","-48.32","-89.96","0.0","41.00763333333333","1","0.710938","0.463657","0.0421875","0.0773148"
"1229","50.4267781","12.5304188","893.0","828.6393432617188","-52.81","-23.72","21.0","-48.32","-89.96","0.0","41.00763333333333","1","0.878906","0.200463","0.04375","0.0787037"
"1229","50.4267781","12.5304188","893.0","828.6393432617188","-52.81","-23.72","21.0","-48.32","-89.96","0.0","41.00763333333333","1","0.709896","0.472222","0.04375","0.0796296"
"1230","50.4267901","12.5303986","893.0","828.6393432617188","-51.94","-19.1","14.53","-47.8","-89.97","-0.01","41.20783333333333","1","0.708724","0.478241","0.0460938","0.0833333"
"1230","50.4267901","12.5303986","893.0","828.6393432617188","-51.94","-19.1","14.53","-47.8","-89.97","-0.01","41.20783333333333","1","0.878385","0.21088","0.0411458","0.0800926"
"1231","50.4267901","12.5303986","893.0","828.6393432617188","-51.94","-19.1","14.53","-47.8","-89.97","-0.01","41.20783333333333","1","0.879427","0.217824","0.0416667","0.0819444"
"1231","50.4267901","12.5303986","893.0","828.6393432617188","-51.94","-19.1","14.53","-47.8","-89.97","-0.01","41.20783333333333","1","0.710417","0.486111","0.0473958","0.0851852"
"1231","50.4267901","12.5303986","893.0","828.6393432617188","-51.94","-19.1","14.53","-47.8","-89.97","-0.01","41.20783333333333","1","0.518359","0.196991","0.0429688","0.0708333"
"1232","50.4267901","12.5303986","893.0","828.6393432617188","-51.94","-19.1","14.53","-47.8","-89.97","-0.01","41.20783333333333","1","0.878255","0.230093","0.0481771","0.087037"
"1233","50.4267901","12.5303986","893.0","828.6393432617188","-51.94","-19.1","14.53","-47.8","-89.97","-0.01","41.20783333333333","1","0.878255","0.233565","0.0466146","0.0837963"
"1233","50.4267901","12.5303986","893.0","828.6393432617188","-51.94","-19.1","14.53","-47.8","-89.97","-0.01","41.20783333333333","1","0.71263","0.504398","0.0460938","0.0837963"
"1234","50.4267901","12.5303986","893.0","828.6393432617188","-51.94","-19.1","14.53","-47.8","-89.97","-0.01","41.20783333333333","1","0.878385","0.244213","0.0427083","0.0847222"
"1235","50.4267901","12.5303986","893.0","828.6393432617188","-51.94","-19.1","14.53","-47.8","-89.97","-0.01","41.20783333333333","1","0.878906","0.25463","0.04375","0.0814815"
"1235","50.4267901","12.5303986","893.0","828.6393432617188","-51.94","-19.1","14.53","-47.8","-89.97","-0.01","41.20783333333333","1","0.710938","0.518287","0.0510417","0.0884259"
"1235","50.4267901","12.5303986","893.0","828.6393432617188","-51.94","-19.1","14.53","-47.8","-89.97","-0.01","41.20783333333333","1","0.517578","0.227315","0.0450521","0.0740741"
"1236","50.4268015","12.5303795","893.0","828.6393432617188","-52.59","-17.02","8.25","-48.19","-89.97","0.0","41.408033333333336","1","0.878385","0.261806","0.0453125","0.0782407"
"1236","50.4268015","12.5303795","893.0","828.6393432617188","-52.59","-17.02","8.25","-48.19","-89.97","0.0","41.408033333333336","1","0.710938","0.527778","0.04375","0.0814815"
"1237","50.4268015","12.5303795","893.0","828.6393432617188","-52.59","-17.02","8.25","-48.19","-89.97","0.0","41.408033333333336","1","0.878385","0.267824","0.0447917","0.0782407"
"1237","50.4268015","12.5303795","893.0","828.6393432617188","-52.59","-17.02","8.25","-48.19","-89.97","0.0","41.408033333333336","1","0.710417","0.535185","0.0447917","0.0805556"
"1237","50.4268015","12.5303795","893.0","828.6393432617188","-52.59","-17.02","8.25","-48.19","-89.97","0.0","41.408033333333336","1","0.605469","0.425463","0.0515625","0.0851852"
"1238","50.4268015","12.5303795","893.0","828.6393432617188","-52.59","-17.02","8.25","-48.19","-89.97","0.0","41.408033333333336","1","0.878906","0.282407","0.0458333","0.0842593"
"1238","50.4268015","12.5303795","893.0","828.6393432617188","-52.59","-17.02","8.25","-48.19","-89.97","0.0","41.408033333333336","1","0.709245","0.545139","0.0460938","0.0819444"
"1238","50.4268015","12.5303795","893.0","828.6393432617188","-52.59","-17.02","8.25","-48.19","-89.97","0.0","41.408033333333336","0","0.0397135","0.671296","0.0794271","0.12037"
"1239","50.4268015","12.5303795","893.0","828.6393432617188","-52.59","-17.02","8.25","-48.19","-89.97","0.0","41.408033333333336","1","0.878906","0.290046","0.0453125","0.0800926"
"1239","50.4268015","12.5303795","893.0","828.6393432617188","-52.59","-17.02","8.25","-48.19","-89.97","0.0","41.408033333333336","1","0.709896","0.552546","0.0453125","0.0828704"
"1239","50.4268015","12.5303795","893.0","828.6393432617188","-52.59","-17.02","8.25","-48.19","-89.97","0.0","41.408033333333336","1","0.51849","0.258333","0.0432292","0.0722222"
"1240","50.4268015","12.5303795","893.0","828.6393432617188","-52.59","-17.02","8.25","-48.19","-89.97","0.0","41.408033333333336","1","0.878385","0.296991","0.0453125","0.0819444"
"1240","50.4268015","12.5303795","893.0","828.6393432617188","-52.59","-17.02","8.25","-48.19","-89.97","0.0","41.408033333333336","1","0.709245","0.563426","0.0434896","0.0851852"
"1240","50.4268015","12.5303795","893.0","828.6393432617188","-52.59","-17.02","8.25","-48.19","-89.97","0.0","41.408033333333336","1","0.602734","0.449537","0.0466146","0.0796296"
"1241","50.4268015","12.5303795","893.0","828.6393432617188","-52.59","-17.02","8.25","-48.19","-89.97","0.0","41.408033333333336","1","0.878906","0.304398","0.0458333","0.0791667"
"1241","50.4268015","12.5303795","893.0","828.6393432617188","-52.59","-17.02","8.25","-48.19","-89.97","0.0","41.408033333333336","1","0.709245","0.571991","0.0513021","0.0912037"
"1242","50.4268146","12.5303572","893.0","828.6393432617188","-53.4","-17.31","5.82","-48.91","-89.97","0.0","41.641600000000004","1","0.879427","0.316204","0.0447917","0.0814815"
"1242","50.4268146","12.5303572","893.0","828.6393432617188","-53.4","-17.31","5.82","-48.91","-89.97","0.0","41.641600000000004","1","0.708073","0.58287","0.05625","0.0805556"
"1242","50.4268146","12.5303572","893.0","828.6393432617188","-53.4","-17.31","5.82","-48.91","-89.97","0.0","41.641600000000004","1","0.519531","0.286806","0.0411458","0.0699074"
"1243","50.4268146","12.5303572","893.0","828.6393432617188","-53.4","-17.31","5.82","-48.91","-89.97","0.0","41.641600000000004","1","0.878385","0.326157","0.0473958","0.0856481"
"1243","50.4268146","12.5303572","893.0","828.6393432617188","-53.4","-17.31","5.82","-48.91","-89.97","0.0","41.641600000000004","1","0.709245","0.589352","0.0486979","0.0851852"
"1243","50.4268146","12.5303572","893.0","828.6393432617188","-53.4","-17.31","5.82","-48.91","-89.97","0.0","41.641600000000004","1","0.519141","0.294907","0.0429688","0.0731481"
"1244","50.4268146","12.5303572","893.0","828.6393432617188","-53.4","-17.31","5.82","-48.91","-89.97","0.0","41.641600000000004","1","0.878906","0.332176","0.0447917","0.0800926"
"1244","50.4268146","12.5303572","893.0","828.6393432617188","-53.4","-17.31","5.82","-48.91","-89.97","0.0","41.641600000000004","1","0.708594","0.596065","0.0453125","0.0810185"
"1245","50.4268146","12.5303572","893.0","828.6393432617188","-53.4","-17.31","5.82","-48.91","-89.97","0.0","41.641600000000004","1","0.878906","0.344213","0.0447917","0.0828704"
"1245","50.4268146","12.5303572","893.0","828.6393432617188","-53.4","-17.31","5.82","-48.91","-89.97","0.0","41.641600000000004","1","0.708073","0.605556","0.0494792","0.087963"
"1245","50.4268146","12.5303572","893.0","828.6393432617188","-53.4","-17.31","5.82","-48.91","-89.97","0.0","41.641600000000004","1","0.339583","0.134028","0.0427083","0.0736111"
"1245","50.4268146","12.5303572","893.0","828.6393432617188","-53.4","-17.31","5.82","-48.91","-89.97","0.0","41.641600000000004","0","0.035026","0.66875","0.0700521","0.166204"
"1245","50.4268146","12.5303572","893.0","828.6393432617188","-53.4","-17.31","5.82","-48.91","-89.97","0.0","41.641600000000004","1","0.60599","0.485648","0.0552083","0.0916667"
